Flat profile:

Each sample counts as 0.01 seconds.
 no time accumulated

  %   cumulative   self              self     total           
 time   seconds   seconds    calls  Ts/call  Ts/call  name    
                0.00    0.00   20000/20000       __gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >::operator++() [73]
                0.00    0.00       2/2           DFS1(int, std::vector<std::__cxx11::list<int, std::allocator<int> >, std::allocator<std::__cxx11::list<int, std::allocator<int> > > >&, std::vector<bool, std::allocator<bool> >&, std::__cxx11::list<int, std::allocator<int> >&) [117]
                0.00    0.00       2/2           std::vector<int, std::allocator<int> >::vector() [157]
                0.00    0.00       2/2           DFS2(int, std::vector<std::__cxx11::list<int, std::allocator<int> >, std::allocator<std::__cxx11::list<int, std::allocator<int> > > >&, std::vector<bool, std::allocator<bool> >&, std::vector<int, std::allocator<int> >&) [118]
                0.00    0.00       2/19          std::vector<int, std::allocator<int> >::begin() [99]
                0.00    0.00       2/19          std::vector<int, std::allocator<int> >::end() [98]
                0.00    0.00       2/2           std::vector<int, std::allocator<int> >::~vector() [158]
                0.00    0.00       1/40001       std::__cxx11::list<int, std::allocator<int> >::list() [58]
                0.00    0.00       1/1           std::allocator<bool>::allocator() [174]
                0.00    0.00       1/1           std::allocator<bool>::~allocator() [175]
                0.00    0.00       1/1           std::vector<bool, std::allocator<bool> >::vector(unsigned long, bool const&, std::allocator<bool> const&) [190]
                0.00    0.00       1/2           std::allocator<std::__cxx11::list<int, std::allocator<int> > >::allocator() [127]
                0.00    0.00       1/6           std::allocator<std::__cxx11::list<int, std::allocator<int> > >::~allocator() [110]
                0.00    0.00       1/2           std::vector<std::__cxx11::list<int, std::allocator<int> >, std::allocator<std::__cxx11::list<int, std::allocator<int> > > >::vector(unsigned long, std::allocator<std::__cxx11::list<int, std::allocator<int> > > const&) [155]
                0.00    0.00       1/1           std::vector<bool, std::allocator<bool> >::end() [189]
                0.00    0.00       1/120001      std::vector<bool, std::allocator<bool> >::begin() [18]
                0.00    0.00       1/1           void std::fill<std::_Bit_iterator, bool>(std::_Bit_iterator, std::_Bit_iterator, bool const&) [193]
                0.00    0.00       1/2           std::vector<std::__cxx11::list<int, std::allocator<int> >, std::allocator<std::__cxx11::list<int, std::allocator<int> > > >::~vector() [156]
                0.00    0.00       1/40001       std::__cxx11::list<int, std::allocator<int> >::~list() [59]
                0.00    0.00       1/1           std::vector<bool, std::allocator<bool> >::~vector() [191]
-----------------------------------------------
                0.00    0.00       1/1           std::allocator<bool>::allocator() [174]
[167]    0.0    0.00    0.00       1         __gnu_cxx::new_allocator<bool>::new_allocator() [167]
-----------------------------------------------
                0.00    0.00       1/1           std::allocator<bool>::~allocator() [175]
[168]    0.0    0.00    0.00       1         __gnu_cxx::new_allocator<bool>::~new_allocator() [168]
-----------------------------------------------
                0.00    0.00       1/1           std::allocator_traits<std::allocator<unsigned long> >::deallocate(std::allocator<unsigned long>&, unsigned long*, unsigned long) [185]
[169]    0.0    0.00    0.00       1         __gnu_cxx::new_allocator<unsigned long>::deallocate(unsigned long*, unsigned long) [169]
-----------------------------------------------
                0.00    0.00       1/1           std::allocator_traits<std::allocator<unsigned long> >::allocate(std::allocator<unsigned long>&, unsigned long) [186]
[170]    0.0    0.00    0.00       1         __gnu_cxx::new_allocator<unsigned long>::allocate(unsigned long, void const*) [170]
                0.00    0.00       1/1           __gnu_cxx::new_allocator<unsigned long>::_M_max_size() const [173]
-----------------------------------------------
                0.00    0.00       1/1           std::allocator<unsigned long>::allocator(std::allocator<unsigned long> const&) [177]
[171]    0.0    0.00    0.00       1         __gnu_cxx::new_allocator<unsigned long>::new_allocator(__gnu_cxx::new_allocator<unsigned long> const&) [171]
-----------------------------------------------
                0.00    0.00       1/1           std::allocator<unsigned long>::allocator<bool>(std::allocator<bool> const&) [176]
[172]    0.0    0.00    0.00       1         __gnu_cxx::new_allocator<unsigned long>::new_allocator() [172]
-----------------------------------------------
                0.00    0.00       1/1           __gnu_cxx::new_allocator<unsigned long>::allocate(unsigned long, void const*) [170]
[173]    0.0    0.00    0.00       1         __gnu_cxx::new_allocator<unsigned long>::_M_max_size() const [173]
-----------------------------------------------
                0.00    0.00       1/1           kosaraju(int, std::vector<std::__cxx11::list<int, std::allocator<int> >, std::allocator<std::__cxx11::list<int, std::allocator<int> > > >&) [166]
[174]    0.0    0.00    0.00       1         std::allocator<bool>::allocator() [174]
                0.00    0.00       1/1           __gnu_cxx::new_allocator<bool>::new_allocator() [167]
-----------------------------------------------
                0.00    0.00       1/1           kosaraju(int, std::vector<std::__cxx11::list<int, std::allocator<int> >, std::allocator<std::__cxx11::list<int, std::allocator<int> > > >&) [166]
[175]    0.0    0.00    0.00       1         std::allocator<bool>::~allocator() [175]
                0.00    0.00       1/1           __gnu_cxx::new_allocator<bool>::~new_allocator() [168]
-----------------------------------------------
                0.00    0.00       1/1           std::_Bvector_base<std::allocator<bool> >::_Bvector_base(std::allocator<bool> const&) [183]
[176]    0.0    0.00    0.00       1         std::allocator<unsigned long>::allocator<bool>(std::allocator<bool> const&) [176]
                0.00    0.00       1/1           __gnu_cxx::new_allocator<unsigned long>::new_allocator() [172]
-----------------------------------------------
                0.00    0.00       1/1           std::_Bvector_base<std::allocator<bool> >::_Bvector_impl::_Bvector_impl(std::allocator<unsigned long> const&) [179]
[177]    0.0    0.00    0.00       1         std::allocator<unsigned long>::allocator(std::allocator<unsigned long> const&) [177]
                0.00    0.00       1/1           __gnu_cxx::new_allocator<unsigned long>::new_allocator(__gnu_cxx::new_allocator<unsigned long> const&) [171]
-----------------------------------------------
                0.00    0.00       1/1           std::vector<bool, std::allocator<bool> >::_M_initialize(unsigned long) [187]
[178]    0.0    0.00    0.00       1         std::_Bvector_base<std::allocator<bool> >::_M_allocate(unsigned long) [178]
                0.00    0.00       1/2           std::_Bvector_base<std::allocator<bool> >::_S_nword(unsigned long) [147]
                0.00    0.00       1/1           std::allocator_traits<std::allocator<unsigned long> >::allocate(std::allocator<unsigned long>&, unsigned long) [186]
-----------------------------------------------
                0.00    0.00       1/1           std::_Bvector_base<std::allocator<bool> >::_Bvector_base(std::allocator<bool> const&) [183]
[179]    0.0    0.00    0.00       1         std::_Bvector_base<std::allocator<bool> >::_Bvector_impl::_Bvector_impl(std::allocator<unsigned long> const&) [179]
                0.00    0.00       1/1           std::allocator<unsigned long>::allocator(std::allocator<unsigned long> const&) [177]
                0.00    0.00       1/2           std::_Bvector_base<std::allocator<bool> >::_Bvector_impl_data::_Bvector_impl_data() [146]
-----------------------------------------------
                0.00    0.00       1/1           std::_Bvector_base<std::allocator<bool> >::~_Bvector_base() [184]
[180]    0.0    0.00    0.00       1         std::_Bvector_base<std::allocator<bool> >::_Bvector_impl::~_Bvector_impl() [180]
                0.00    0.00       1/2           std::allocator<unsigned long>::~allocator() [130]
-----------------------------------------------
                0.00    0.00       1/1           std::_Bvector_base<std::allocator<bool> >::~_Bvector_base() [184]
[181]    0.0    0.00    0.00       1         std::_Bvector_base<std::allocator<bool> >::_M_deallocate() [181]
                0.00    0.00       1/2           std::_Bvector_base<std::allocator<bool> >::_Bvector_impl::_M_end_addr() const [126]
                0.00    0.00       1/1           std::allocator_traits<std::allocator<unsigned long> >::deallocate(std::allocator<unsigned long>&, unsigned long*, unsigned long) [185]
                0.00    0.00       1/1           std::_Bvector_base<std::allocator<bool> >::_Bvector_impl_data::_M_reset() [182]
-----------------------------------------------
                0.00    0.00       1/1           std::_Bvector_base<std::allocator<bool> >::_M_deallocate() [181]
[182]    0.0    0.00    0.00       1         std::_Bvector_base<std::allocator<bool> >::_Bvector_impl_data::_M_reset() [182]
                0.00    0.00       1/2           std::_Bvector_base<std::allocator<bool> >::_Bvector_impl_data::_Bvector_impl_data() [146]
-----------------------------------------------
                0.00    0.00       1/1           std::vector<bool, std::allocator<bool> >::vector(unsigned long, bool const&, std::allocator<bool> const&) [190]
[183]    0.0    0.00    0.00       1         std::_Bvector_base<std::allocator<bool> >::_Bvector_base(std::allocator<bool> const&) [183]
                0.00    0.00       1/1           std::allocator<unsigned long>::allocator<bool>(std::allocator<bool> const&) [176]
                0.00    0.00       1/1           std::_Bvector_base<std::allocator<bool> >::_Bvector_impl::_Bvector_impl(std::allocator<unsigned long> const&) [179]
                0.00    0.00       1/2           std::allocator<unsigned long>::~allocator() [130]
-----------------------------------------------
                0.00    0.00       1/1           std::vector<bool, std::allocator<bool> >::~vector() [191]
[184]    0.0    0.00    0.00       1         std::_Bvector_base<std::allocator<bool> >::~_Bvector_base() [184]
                0.00    0.00       1/1           std::_Bvector_base<std::allocator<bool> >::_Bvector_impl::~_Bvector_impl() [180]
                0.00    0.00       1/1           std::_Bvector_base<std::allocator<bool> >::_M_deallocate() [181]
-----------------------------------------------
                0.00    0.00       1/1           std::_Bvector_base<std::allocator<bool> >::_M_deallocate() [181]
[185]    0.0    0.00    0.00       1         std::allocator_traits<std::allocator<unsigned long> >::deallocate(std::allocator<unsigned long>&, unsigned long*, unsigned long) [185]
                0.00    0.00       1/1           __gnu_cxx::new_allocator<unsigned long>::deallocate(unsigned long*, unsigned long) [169]
-----------------------------------------------
                0.00    0.00       1/1           std::_Bvector_base<std::allocator<bool> >::_M_allocate(unsigned long) [178]
[186]    0.0    0.00    0.00       1         std::allocator_traits<std::allocator<unsigned long> >::allocate(std::allocator<unsigned long>&, unsigned long) [186]
                0.00    0.00       1/1           __gnu_cxx::new_allocator<unsigned long>::allocate(unsigned long, void const*) [170]
-----------------------------------------------
                0.00    0.00       1/1           std::vector<bool, std::allocator<bool> >::vector(unsigned long, bool const&, std::allocator<bool> const&) [190]
[187]    0.0    0.00    0.00       1         std::vector<bool, std::allocator<bool> >::_M_initialize(unsigned long) [187]
                0.00    0.00       1/1           std::_Bvector_base<std::allocator<bool> >::_M_allocate(unsigned long) [178]
                0.00    0.00       1/2           std::_Bvector_base<std::allocator<bool> >::_S_nword(unsigned long) [147]
                0.00    0.00       1/3           unsigned long* std::__addressof<unsigned long>(unsigned long&) [116]
                0.00    0.00       1/120002      std::_Bit_iterator::_Bit_iterator(unsigned long*, unsigned int) [15]
                0.00    0.00       1/120001      std::operator+(std::_Bit_iterator const&, long) [19]
-----------------------------------------------
                0.00    0.00       1/1           std::vector<bool, std::allocator<bool> >::vector(unsigned long, bool const&, std::allocator<bool> const&) [190]
[188]    0.0    0.00    0.00       1         std::vector<bool, std::allocator<bool> >::_M_initialize_value(bool) [188]
                0.00    0.00       1/2           std::_Bvector_base<std::allocator<bool> >::_Bvector_impl::_M_end_addr() const [126]
-----------------------------------------------
                0.00    0.00       1/1           kosaraju(int, std::vector<std::__cxx11::list<int, std::allocator<int> >, std::allocator<std::__cxx11::list<int, std::allocator<int> > > >&) [166]
[189]    0.0    0.00    0.00       1         std::vector<bool, std::allocator<bool> >::end() [189]
-----------------------------------------------
                0.00    0.00       1/1           kosaraju(int, std::vector<std::__cxx11::list<int, std::allocator<int> >, std::allocator<std::__cxx11::list<int, std::allocator<int> > > >&) [166]
[190]    0.0    0.00    0.00       1         std::vector<bool, std::allocator<bool> >::vector(unsigned long, bool const&, std::allocator<bool> const&) [190]
                0.00    0.00       1/1           std::_Bvector_base<std::allocator<bool> >::_Bvector_base(std::allocator<bool> const&) [183]
                0.00    0.00       1/1           std::vector<bool, std::allocator<bool> >::_M_initialize(unsigned long) [187]
                0.00    0.00       1/1           std::vector<bool, std::allocator<bool> >::_M_initialize_value(bool) [188]
-----------------------------------------------
                0.00    0.00       1/1           kosaraju(int, std::vector<std::__cxx11::list<int, std::allocator<int> >, std::allocator<std::__cxx11::list<int, std::allocator<int> > > >&) [166]
[191]    0.0    0.00    0.00       1         std::vector<bool, std::allocator<bool> >::~vector() [191]
                0.00    0.00       1/1           std::_Bvector_base<std::allocator<bool> >::~_Bvector_base() [184]
-----------------------------------------------
                0.00    0.00       1/1           std::__fill_a1(std::_Bit_iterator, std::_Bit_iterator, bool const&) [195]
[192]    0.0    0.00    0.00       1         std::__fill_bvector(unsigned long*, unsigned int, unsigned int, bool) [192]
-----------------------------------------------
                0.00    0.00       1/1           kosaraju(int, std::vector<std::__cxx11::list<int, std::allocator<int> >, std::allocator<std::__cxx11::list<int, std::allocator<int> > > >&) [166]
[193]    0.0    0.00    0.00       1         void std::fill<std::_Bit_iterator, bool>(std::_Bit_iterator, std::_Bit_iterator, bool const&) [193]
                0.00    0.00       1/1           void std::__fill_a<std::_Bit_iterator, bool>(std::_Bit_iterator, std::_Bit_iterator, bool const&) [194]
-----------------------------------------------
                0.00    0.00       1/1           void std::fill<std::_Bit_iterator, bool>(std::_Bit_iterator, std::_Bit_iterator, bool const&) [193]
[194]    0.0    0.00    0.00       1         void std::__fill_a<std::_Bit_iterator, bool>(std::_Bit_iterator, std::_Bit_iterator, bool const&) [194]
                0.00    0.00       1/1           std::__fill_a1(std::_Bit_iterator, std::_Bit_iterator, bool const&) [195]
-----------------------------------------------
                0.00    0.00       1/1           void std::__fill_a<std::_Bit_iterator, bool>(std::_Bit_iterator, std::_Bit_iterator, bool const&) [194]
[195]    0.0    0.00    0.00       1         std::__fill_a1(std::_Bit_iterator, std::_Bit_iterator, bool const&) [195]
                0.00    0.00       1/1           std::__fill_bvector(unsigned long*, unsigned int, unsigned int, bool) [192]
-----------------------------------------------

 This table describes the call tree of the program, and was sorted by
 the total amount of time spent in each function and its children.

 Each entry in this table consists of several lines.  The line with the
 index number at the left hand margin lists the current function.
 The lines above it list the functions that called this function,
 and the lines below it list the functions this one called.
 This line lists:
     index	A unique number given to each element of the table.
		Index numbers are sorted numerically.
		The index number is printed next to every function name so
		it is easier to look up where the function is in the table.

     % time	This is the percentage of the `total' time that was spent
		in this function and its children.  Note that due to
		different viewpoints, functions excluded by options, etc,
		these numbers will NOT add up to 100%.

     self	This is the total amount of time spent in this function.

     children	This is the total amount of time propagated into this
		function by its children.

     called	This is the number of times the function was called.
		If the function called itself recursively, the number
		only includes non-recursive calls, and is followed by
		a `+' and the number of recursive calls.

     name	The name of the current function.  The index number is
		printed after it.  If the function is a member of a
		cycle, the cycle number is printed between the
		function's name and the index number.


 For the function's parents, the fields have the following meanings:

     self	This is the amount of time that was propagated directly
		from the function into this parent.

     children	This is the amount of time that was propagated from
		the function's children into this parent.

     called	This is the number of times this parent called the
		function `/' the total number of times the function
		was called.  Recursive calls to the function are not
		included in the number after the `/'.

     name	This is the name of the parent.  The parent's index
		number is printed after it.  If the parent is a
		member of a cycle, the cycle number is printed between
		the name and the index number.

 If the parents of the function cannot be determined, the word
 `<spontaneous>' is printed in the `name' field, and all the other
 fields are blank.

 For the function's children, the fields have the following meanings:

     self	This is the amount of time that was propagated directly
		from the child into the function.

     children	This is the amount of time that was propagated from the
		child's children to the function.

     called	This is the number of times the function called
		this child `/' the total number of times the child
		was called.  Recursive calls by the child are not
		listed in the number after the `/'.

     name	This is the name of the child.  The child's index
		number is printed after it.  If the child is a
		member of a cycle, the cycle number is printed
		between the name and the index number.

 If there are any cycles (circles) in the call graph, there is an
 entry for the cycle-as-a-whole.  This entry shows who called the
 cycle (as parents) and the members of the cycle (as children.)
 The `+' recursive calls entry shows the number of function calls that
 were internal to the cycle, and the calls entry for each member shows,
 for that member, how many times it was called from other members of
 the cycle.

Copyright (C) 2012-2022 Free Software Foundation, Inc.

Copying and distribution of this file, with or without modification,
are permitted in any medium without royalty provided the copyright
notice and this notice are preserved.

Index by function name

 [165] __static_initialization_and_destruction_0(int, int) [11] std::_List_node<int>::_M_valptr() [188] std::vector<bool, std::allocator<bool> >::_M_initialize_value(bool)
 [117] DFS1(int, std::vector<std::__cxx11::list<int, std::allocator<int> >, std::allocator<std::__cxx11::list<int, std::allocator<int> > > >&, std::vector<bool, std::allocator<bool> >&, std::__cxx11::list<int, std::allocator<int> >&) [131] void std::_Destroy_aux<false>::__destroy<std::__cxx11::list<int, std::allocator<int> >*>(std::__cxx11::list<int, std::allocator<int> >*, std::__cxx11::list<int, std::allocator<int> >*) [189] std::vector<bool, std::allocator<bool> >::end()
 [118] DFS2(int, std::vector<std::__cxx11::list<int, std::allocator<int> >, std::allocator<std::__cxx11::list<int, std::allocator<int> > > >&, std::vector<bool, std::allocator<bool> >&, std::vector<int, std::allocator<int> >&) [132] void std::_Destroy_aux<true>::__destroy<int*>(int*, int*) [18] std::vector<bool, std::allocator<bool> >::begin()
 [166] kosaraju(int, std::vector<std::__cxx11::list<int, std::allocator<int> >, std::allocator<std::__cxx11::list<int, std::allocator<int> > > >&) [133] std::_Vector_base<std::__cxx11::list<int, std::allocator<int> >, std::allocator<std::__cxx11::list<int, std::allocator<int> > > >::_M_allocate(unsigned long) [190] std::vector<bool, std::allocator<bool> >::vector(unsigned long, bool const&, std::allocator<bool> const&)
 [119] __gnu_cxx::new_allocator<std::__cxx11::list<int, std::allocator<int> > >::deallocate(std::__cxx11::list<int, std::allocator<int> >*, unsigned long) [134] std::_Vector_base<std::__cxx11::list<int, std::allocator<int> >, std::allocator<std::__cxx11::list<int, std::allocator<int> > > >::_Vector_impl::_Vector_impl(std::allocator<std::__cxx11::list<int, std::allocator<int> > > const&) [191] std::vector<bool, std::allocator<bool> >::~vector()
 [120] __gnu_cxx::new_allocator<std::__cxx11::list<int, std::allocator<int> > >::allocate(unsigned long, void const*) [135] std::_Vector_base<std::__cxx11::list<int, std::allocator<int> >, std::allocator<std::__cxx11::list<int, std::allocator<int> > > >::_Vector_impl::~_Vector_impl() [23] std::vector<bool, std::allocator<bool> >::operator[](unsigned long)
 [111] __gnu_cxx::new_allocator<std::__cxx11::list<int, std::allocator<int> > >::new_allocator(__gnu_cxx::new_allocator<std::__cxx11::list<int, std::allocator<int> > > const&) [136] std::_Vector_base<std::__cxx11::list<int, std::allocator<int> >, std::allocator<std::__cxx11::list<int, std::allocator<int> > > >::_M_deallocate(std::__cxx11::list<int, std::allocator<int> >*, unsigned long) [92] std::vector<int, std::allocator<int> >::_S_max_size(std::allocator<int> const&)
 [121] __gnu_cxx::new_allocator<std::__cxx11::list<int, std::allocator<int> > >::new_allocator() [137] std::_Vector_base<std::__cxx11::list<int, std::allocator<int> >, std::allocator<std::__cxx11::list<int, std::allocator<int> > > >::_M_create_storage(unsigned long) [93] std::vector<int, std::allocator<int> >::_S_relocate(int*, int*, int*, std::allocator<int>&)
 [109] __gnu_cxx::new_allocator<std::__cxx11::list<int, std::allocator<int> > >::~new_allocator() [138] std::_Vector_base<std::__cxx11::list<int, std::allocator<int> >, std::allocator<std::__cxx11::list<int, std::allocator<int> > > >::_Vector_impl_data::_Vector_impl_data() [94] std::vector<int, std::allocator<int> >::_S_do_relocate(int*, int*, int*, std::allocator<int>&, std::integral_constant<bool, true>)
  [34] __gnu_cxx::new_allocator<std::_List_node<int> >::deallocate(std::_List_node<int>*, unsigned long) [114] std::_Vector_base<std::__cxx11::list<int, std::allocator<int> >, std::allocator<std::__cxx11::list<int, std::allocator<int> > > >::_M_get_Tp_allocator() [107] void std::vector<int, std::allocator<int> >::_M_realloc_insert<int const&>(__gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >, int const&)
  [35] void __gnu_cxx::new_allocator<std::_List_node<int> >::destroy<int>(int*) [139] std::_Vector_base<std::__cxx11::list<int, std::allocator<int> >, std::allocator<std::__cxx11::list<int, std::allocator<int> > > >::_Vector_base(unsigned long, std::allocator<std::__cxx11::list<int, std::allocator<int> > > const&) [98] std::vector<int, std::allocator<int> >::end()
  [36] __gnu_cxx::new_allocator<std::_List_node<int> >::allocate(unsigned long, void const*) [140] std::_Vector_base<std::__cxx11::list<int, std::allocator<int> >, std::allocator<std::__cxx11::list<int, std::allocator<int> > > >::~_Vector_base() [99] std::vector<int, std::allocator<int> >::begin()
  [62] void __gnu_cxx::new_allocator<std::_List_node<int> >::construct<int, int const&>(int*, int const&) [104] std::_Vector_base<int, std::allocator<int> >::_M_allocate(unsigned long) [77] std::vector<int, std::allocator<int> >::push_back(int const&)
  [71] void __gnu_cxx::new_allocator<std::_List_node<int> >::construct<int, int>(int*, int&&) [141] std::_Vector_base<int, std::allocator<int> >::_Vector_impl::_Vector_impl() [157] std::vector<int, std::allocator<int> >::vector()
  [49] __gnu_cxx::new_allocator<std::_List_node<int> >::new_allocator() [142] std::_Vector_base<int, std::allocator<int> >::_Vector_impl::~_Vector_impl() [158] std::vector<int, std::allocator<int> >::~vector()
  [50] __gnu_cxx::new_allocator<std::_List_node<int> >::~new_allocator() [97] std::_Vector_base<int, std::allocator<int> >::_M_deallocate(int*, unsigned long) [53] std::__cxx11::_List_base<int, std::allocator<int> >::_List_impl::_List_impl()
 [167] __gnu_cxx::new_allocator<bool>::new_allocator() [143] std::_Vector_base<int, std::allocator<int> >::_Vector_impl_data::_Vector_impl_data() [54] std::__cxx11::_List_base<int, std::allocator<int> >::_List_impl::~_List_impl()
 [168] __gnu_cxx::new_allocator<bool>::~new_allocator() [86] std::_Vector_base<int, std::allocator<int> >::_M_get_Tp_allocator() [44] std::__cxx11::_List_base<int, std::allocator<int> >::_M_get_node()
 [100] __gnu_cxx::new_allocator<int>::deallocate(int*, unsigned long) [144] std::_Vector_base<int, std::allocator<int> >::_Vector_base() [45] std::__cxx11::_List_base<int, std::allocator<int> >::_M_inc_size(unsigned long)
 [101] __gnu_cxx::new_allocator<int>::allocate(unsigned long, void const*) [145] std::_Vector_base<int, std::allocator<int> >::~_Vector_base() [46] std::__cxx11::_List_base<int, std::allocator<int> >::_M_put_node(std::_List_node<int>*)
  [72] void __gnu_cxx::new_allocator<int>::construct<int, int const&>(int*, int const&) [15] std::_Bit_iterator::_Bit_iterator(unsigned long*, unsigned int) [24] std::__cxx11::_List_base<int, std::allocator<int> >::_M_get_Node_allocator()
 [122] __gnu_cxx::new_allocator<int>::new_allocator() [115] std::_Bit_iterator::_Bit_iterator() [55] std::__cxx11::_List_base<int, std::allocator<int> >::_M_clear()
 [123] __gnu_cxx::new_allocator<int>::~new_allocator() [16] std::_Bit_iterator::operator+=(long) [56] std::__cxx11::_List_base<int, std::allocator<int> >::_List_base()
 [169] __gnu_cxx::new_allocator<unsigned long>::deallocate(unsigned long*, unsigned long) [178] std::_Bvector_base<std::allocator<bool> >::_M_allocate(unsigned long) [57] std::__cxx11::_List_base<int, std::allocator<int> >::~_List_base()
 [170] __gnu_cxx::new_allocator<unsigned long>::allocate(unsigned long, void const*) [179] std::_Bvector_base<std::allocator<bool> >::_Bvector_impl::_Bvector_impl(std::allocator<unsigned long> const&) [65] std::__cxx11::list<int, std::allocator<int> >::push_front(int const&)
 [171] __gnu_cxx::new_allocator<unsigned long>::new_allocator(__gnu_cxx::new_allocator<unsigned long> const&) [180] std::_Bvector_base<std::allocator<bool> >::_Bvector_impl::~_Bvector_impl() [66] std::_List_node<int>* std::__cxx11::list<int, std::allocator<int> >::_M_create_node<int const&>(int const&)
 [172] __gnu_cxx::new_allocator<unsigned long>::new_allocator() [181] std::_Bvector_base<std::allocator<bool> >::_M_deallocate() [78] std::_List_node<int>* std::__cxx11::list<int, std::allocator<int> >::_M_create_node<int>(int&&)
 [124] __gnu_cxx::new_allocator<unsigned long>::~new_allocator() [182] std::_Bvector_base<std::allocator<bool> >::_Bvector_impl_data::_M_reset() [28] std::__cxx11::list<int, std::allocator<int> >::end()
   [9] __gnu_cxx::__aligned_membuf<int>::_M_ptr() [146] std::_Bvector_base<std::allocator<bool> >::_Bvector_impl_data::_Bvector_impl_data() [26] std::__cxx11::list<int, std::allocator<int> >::begin()
  [10] __gnu_cxx::__aligned_membuf<int>::_M_addr() [147] std::_Bvector_base<std::allocator<bool> >::_S_nword(unsigned long) [67] void std::__cxx11::list<int, std::allocator<int> >::_M_insert<int const&>(std::_List_iterator<int>, int const&)
  [85] __gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >::__normal_iterator(int* const&) [183] std::_Bvector_base<std::allocator<bool> >::_Bvector_base(std::allocator<bool> const&) [79] void std::__cxx11::list<int, std::allocator<int> >::_M_insert<int>(std::_List_iterator<int>, int&&)
  [73] __gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >::operator++() [184] std::_Bvector_base<std::allocator<bool> >::~_Bvector_base() [80] std::__cxx11::list<int, std::allocator<int> >::push_back(int&&)
 [102] __gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >::difference_type __gnu_cxx::operator-<int*, std::vector<int, std::allocator<int> > >(__gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > > const&, __gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > > const&) [22] std::_Bit_reference::_Bit_reference(unsigned long*, unsigned long) [58] std::__cxx11::list<int, std::allocator<int> >::list()
  [70] bool __gnu_cxx::operator!=<int*, std::vector<int, std::allocator<int> > >(__gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > > const&, __gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > > const&) [63] std::_Bit_reference::operator=(bool) [59] std::__cxx11::list<int, std::allocator<int> >::~list()
 [112] __gnu_cxx::new_allocator<std::__cxx11::list<int, std::allocator<int> > >::_M_max_size() const [12] std::_List_iterator<int>::_List_iterator(std::__detail::_List_node_base*) [60] std::__detail::_List_node_header::_M_init()
 [125] __gnu_cxx::new_allocator<std::__cxx11::list<int, std::allocator<int> > >::max_size() const [31] std::_List_iterator<int>::operator++() [61] std::__detail::_List_node_header::_List_node_header()
  [37] __gnu_cxx::new_allocator<std::_List_node<int> >::_M_max_size() const [38] std::__allocated_ptr<std::allocator<std::_List_node<int> > >::__allocated_ptr(std::allocator<std::_List_node<int> >&, std::_List_node<int>*) [68] void std::_Construct<std::__cxx11::list<int, std::allocator<int> >>(std::__cxx11::list<int, std::allocator<int> >*)
  [84] __gnu_cxx::new_allocator<int>::_M_max_size() const [39] std::__allocated_ptr<std::allocator<std::_List_node<int> > >::~__allocated_ptr() [32] std::__cxx11::list<int, std::allocator<int> >* std::__addressof<std::__cxx11::list<int, std::allocator<int> > >(std::__cxx11::list<int, std::allocator<int> >&)
  [88] __gnu_cxx::new_allocator<int>::max_size() const [40] std::__allocated_ptr<std::allocator<std::_List_node<int> > >::operator=(decltype(nullptr)) [47] std::allocator<std::_List_node<int> >* std::__addressof<std::allocator<std::_List_node<int> > >(std::allocator<std::_List_node<int> >&)
 [173] __gnu_cxx::new_allocator<unsigned long>::_M_max_size() const [148] std::allocator_traits<std::allocator<std::__cxx11::list<int, std::allocator<int> > > >::deallocate(std::allocator<std::__cxx11::list<int, std::allocator<int> > >&, std::__cxx11::list<int, std::allocator<int> >*, unsigned long) [116] unsigned long* std::__addressof<unsigned long>(unsigned long&)
  [48] __gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >::base() const [149] std::allocator_traits<std::allocator<std::__cxx11::list<int, std::allocator<int> > > >::allocate(std::allocator<std::__cxx11::list<int, std::allocator<int> > >&, unsigned long) [82] int* std::__niter_base<int*>(int*)
  [74] __gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >::operator*() const [150] std::allocator_traits<std::allocator<std::__cxx11::list<int, std::allocator<int> > > >::max_size(std::allocator<std::__cxx11::list<int, std::allocator<int> > > const&) [95] int* std::__relocate_a<int*, int*, std::allocator<int> >(int*, int*, int*, std::allocator<int>&)
  [89] std::_Vector_base<int, std::allocator<int> >::_M_get_Tp_allocator() const [41] std::allocator_traits<std::allocator<std::_List_node<int> > >::deallocate(std::allocator<std::_List_node<int> >&, std::_List_node<int>*, unsigned long) [192] std::__fill_bvector(unsigned long*, unsigned int, unsigned int, bool)
